-181.111, -53.059, 14.710, 23.083
-181.108, -53.550, 14.756, 23.116
-181.106, -54.043, 14.801, 23.149
-181.103, -54.538, 14.850, 23.182
-181.100, -55.034, 14.902, 23.215
-181.098, -55.532, 14.955, 23.248
-181.095, -56.032, 15.010, 23.281
-181.092, -56.534, 15.061, 23.314
-181.089, -57.037, 15.109, 23.347
-181.087, -57.542, 15.160, 23.380
-181.084, -58.049, 15.213, 23.413
-181.081, -58.557, 15.264, 23.446
-181.078, -59.067, 15.316, 23.479
-181.075, -59.579, 15.367, 23.512
-181.072, -60.092, 15.417, 23.545
-181.069, -60.608, 15.470, 23.578
-181.067, -61.125, 15.523, 23.611
-181.064, -61.644, 15.576, 23.644
-181.061, -62.164, 15.631, 23.677
-181.058, -62.687, 15.685, 23.710
-181.055, -63.211, 15.741, 23.743
-181.051, -63.737, 15.799, 23.776
-181.048, -64.265, 15.861, 23.809
-181.045, -64.796, 15.924, 23.842
-181.042, -65.328, 15.986, 23.875
-181.039, -65.862, 16.034, 23.908
-181.036, -66.398, 16.077, 23.941
-181.033, -66.935, 16.122, 23.974
-181.029, -67.473, 16.169, 24.007
-181.026, -68.013, 16.219, 24.040
-181.023, -68.555, 16.268, 24.073
-181.020, -69.099, 16.319, 24.106
-181.016, -69.644, 16.372, 24.139
-181.013, -70.191, 16.426, 24.172
-181.010, -70.740, 16.475, 24.205
-181.006, -71.290, 16.525, 24.238
-181.003, -71.842, 16.578, 24.271
-180.999, -72.396, 16.634, 24.304
-180.996, -72.952, 16.691, 24.337
-180.992, -73.510, 16.745, 24.370
-180.989, -74.070, 16.801, 24.403
-180.985, -74.631, 16.858, 24.436
-180.982, -75.195, 16.914, 24.469
-180.978, -75.760, 16.972, 24.502
-180.975, -76.327, 17.031, 24.535
-180.971, -76.896, 17.087, 24.568
-180.967, -77.467, 17.141, 24.601
-180.963, -78.040, 17.197, 24.634
-180.960, -78.615, 17.254, 24.667
-180.956, -79.191, 17.314, 24.700
-180.952, -79.770, 17.376, 24.733
-180.948, -80.351, 17.440, 24.766
-180.945, -80.934, 17.504, 24.799
-180.941, -81.519, 17.567, 24.832
-180.937, -82.106, 17.632, 24.865
-180.933, -82.696, 17.698, 24.898
-180.929, -83.287, 17.765, 24.931
-180.925, -83.881, 17.834, 24.964
-180.921, -84.478, 17.904, 24.997
-180.917, -85.076, 17.976, 25.030
-180.913, -85.678, 18.048, 25.063
-180.909, -86.281, 18.120, 25.096
-180.904, -86.887, 18.185, 25.129
-180.900, -87.494, 18.233, 25.162
-180.896, -88.103, 18.269, 25.195
-180.892, -88.712, 18.293, 25.228
-180.888, -89.322, 18.312, 25.261
-180.883, -89.932, 18.329, 25.294
-180.879, -90.543, 18.337, 25.327
-180.875, -91.154, 18.336, 25.360
-180.870, -91.764, 18.324, 25.393
-180.866, -92.374, 18.303, 25.426
-180.862, -92.983, 18.272, 25.459
-180.857, -93.591, 18.243, 25.492
-180.853, -94.198, 18.218, 25.525
-180.848, -94.804, 18.187, 25.558
-180.844, -95.409, 18.155, 25.591
-180.840, -96.013, 18.117, 25.624
-180.835, -96.615, 18.071, 25.657
-180.831, -97.216, 18.021, 25.690
-180.826, -97.815, 17.968, 25.723
-180.822, -98.412, 17.922, 25.756
-180.817, -99.008, 17.884, 25.789
-180.813, -99.603, 17.847, 25.822
-180.808, -100.197, 17.817, 25.855
-180.804, -100.790, 17.791, 25.888
-180.799, -101.382, 17.762, 25.921
-180.795, -101.974, 17.732, 25.954
-180.790, -102.564, 17.699, 25.987
-180.785, -103.153, 17.663, 26.020
-180.781, -103.741, 17.627, 26.053
-180.776, -104.327, 17.591, 26.086
-180.772, -104.913, 17.556, 26.119
-180.767, -105.497, 17.523, 26.152
-180.762, -106.080, 17.490, 26.185
-180.758, -106.662, 17.458, 26.218
-180.753, -107.244, 17.424, 26.251
-180.749, -107.823, 17.391, 26.284
-180.744, -108.402, 17.358, 26.317
-180.739, -108.980, 17.332, 26.350
-180.735, -109.558, 17.314, 26.383
-180.730, -110.134, 17.293, 26.416
-180.725, -110.710, 17.268, 26.449
-180.721, -111.285, 17.238, 26.482
-180.716, -111.859, 17.205, 26.515
-180.711, -112.431, 17.167, 26.548
-180.707, -113.002, 17.128, 26.581
-180.702, -113.572, 17.088, 26.614
-180.697, -114.141, 17.048, 26.647
-180.693, -114.708, 17.010, 26.680
-180.688, -115.274, 16.976, 26.713
-180.683, -115.839, 16.944, 26.746
-180.678, -116.403, 16.914, 26.779
-180.674, -116.966, 16.887, 26.812
-180.669, -117.529, 16.868, 26.845
-180.664, -118.091, 16.856, 26.878
-180.659, -118.652, 16.840, 26.911
-180.655, -119.213, 16.820, 26.944
-180.650, -119.773, 16.792, 26.977
-180.645, -120.332, 16.757, 27.010
-180.640, -120.890, 16.716, 27.043
-180.635, -121.446, 16.672, 27.076
-180.631, -122.000, 16.630, 27.109
-180.626, -122.553, 16.590, 27.142
-180.621, -123.105, 16.555, 27.175
-180.616, -123.656, 16.523, 27.208
-180.611, -124.206, 16.495, 27.241
-180.606, -124.756, 16.468, 27.274
-180.602, -125.304, 16.443, 27.307
-180.597, -125.851, 16.417, 27.340
-180.592, -126.398, 16.391, 27.373
-180.587, -126.944, 16.364, 27.406
-180.582, -127.489, 16.338, 27.439
-180.577, -128.032, 16.310, 27.472
-180.572, -128.575, 16.281, 27.505
-180.567, -129.117, 16.251, 27.538
-180.562, -129.658, 16.222, 27.571
-180.557, -130.198, 16.192, 27.604
-180.552, -130.737, 16.164, 27.637
-180.548, -131.275, 16.135, 27.670
-180.543, -131.812, 16.107, 27.703
-180.538, -132.349, 16.079, 27.736
-180.533, -132.884, 16.051, 27.769
-180.528, -133.418, 16.023, 27.802
-180.523, -133.952, 15.996, 27.835
-180.518, -134.484, 15.967, 27.868
-180.513, -135.016, 15.939, 27.901
-180.507, -135.546, 15.909, 27.934
-180.502, -136.076, 15.880, 27.967
-180.497, -136.604, 15.850, 28.000
-180.492, -137.132, 15.820, 28.033
-180.487, -137.658, 15.790, 28.066
-180.482, -138.184, 15.760, 28.099
-180.477, -138.708, 15.731, 28.132
-180.472, -139.232, 15.702, 28.165
-180.467, -139.755, 15.675, 28.198
-180.462, -140.276, 15.648, 28.231
-180.456, -140.797, 15.621, 28.264
-180.451, -141.317, 15.595, 28.297
-180.446, -141.837, 15.569, 28.330
-180.441, -142.355, 15.543, 28.363
-180.436, -142.872, 15.518, 28.396
-180.431, -143.389, 15.494, 28.429
-180.425, -143.905, 15.469, 28.462
-180.420, -144.420, 15.445, 28.495
-180.415, -144.934, 15.419, 28.528
-180.410, -145.447, 15.394, 28.561
-180.404, -145.960, 15.368, 28.594
-180.399, -146.472, 15.348, 28.627
-180.394, -146.983, 15.337, 28.660
-180.388, -147.494, 15.321, 28.693
-180.383, -148.004, 15.301, 28.726
-180.378, -148.514, 15.280, 28.759
-180.372, -149.022, 15.252, 28.792
-180.367, -149.530, 15.218, 28.825
-180.362, -150.036, 15.181, 28.858
-180.356, -150.541, 15.143, 28.891
-180.351, -151.045, 15.105, 28.924
-180.346, -151.547, 15.071, 28.957
-180.340, -152.049, 15.039, 28.990
-180.335, -152.549, 15.010, 29.023
-180.329, -153.049, 14.984, 29.056
-180.324, -153.548, 14.960, 29.089
-180.318, -154.046, 14.936, 29.122
-180.313, -154.543, 14.914, 29.155
-180.307, -155.040, 14.892, 29.188
-180.302, -155.536, 14.877, 29.221
-180.296, -156.031, 14.868, 29.254
-180.290, -156.527, 14.853, 29.287
-180.285, -157.021, 14.834, 29.320
-180.279, -157.515, 14.808, 29.353
-180.274, -158.008, 14.775, 29.386
-180.268, -158.499, 14.736, 29.419
-180.262, -158.989, 14.696, 29.452
-180.257, -159.478, 14.657, 29.485
-180.251, -159.966, 14.621, 29.518
-180.245, -160.452, 14.587, 29.551
-180.240, -160.937, 14.557, 29.584
-180.234, -161.422, 14.530, 29.617
-180.228, -161.906, 14.506, 29.650
-180.222, -162.389, 14.484, 29.683
-180.216, -162.871, 14.465, 29.716
-180.211, -163.353, 14.446, 29.749
-180.205, -163.834, 14.426, 29.782
-180.199, -164.314, 14.405, 29.815
-180.193, -164.794, 14.383, 29.848
-180.187, -165.273, 14.359, 29.881
-180.181, -165.751, 14.335, 29.914
-180.175, -166.228, 14.310, 29.947
-180.169, -166.704, 14.286, 29.980
-180.163, -167.180, 14.268, 30.013
-180.157, -167.655, 14.259, 30.046
-180.151, -168.130, 14.245, 30.079
-180.144, -168.605, 14.225, 30.112
-180.138, -169.078, 14.199, 30.145
-180.132, -169.551, 14.169, 30.178
-180.126, -170.022, 14.136, 30.211
-180.119, -170.492, 14.104, 30.244
-180.113, -170.961, 14.071, 30.277
-180.107, -171.430, 14.042, 30.310
-180.100, -171.897, 14.013, 30.343
-180.094, -172.363, 13.987, 30.376
-180.087, -172.829, 13.962, 30.409
-180.081, -173.294, 13.939, 30.442
-180.074, -173.758, 13.916, 30.475
-180.067, -174.221, 13.894, 30.508
-180.061, -174.683, 13.874, 30.541
-180.054, -175.146, 13.861, 30.574
-180.047, -175.607, 13.846, 30.607
-180.040, -176.068, 13.826, 30.640
-180.033, -176.529, 13.802, 30.673
-180.025, -176.988, 13.774, 30.706
-180.017, -177.446, 13.745, 30.739
-180.009, -177.904, 13.716, 30.772
-180.000, -178.360, 13.688, 30.805
-179.990, -178.815, 13.660, 30.838
-179.980, -179.270, 13.635, 30.871
-179.970, -179.724, 13.611, 30.904
-179.958, -180.177, 13.594, 30.937
-179.946, -180.629, 13.577, 30.970
-179.933, -181.081, 13.558, 31.003
-179.918, -181.532, 13.536, 31.036
-179.903, -181.983, 13.512, 31.069
-179.886, -182.432, 13.487, 31.102
-179.868, -182.881, 13.462, 31.135
-179.849, -183.328, 13.438, 31.168
-179.829, -183.775, 13.414, 31.201
-179.807, -184.221, 13.390, 31.234
-179.783, -184.666, 13.367, 31.267
-179.758, -185.111, 13.345, 31.300
-179.732, -185.554, 13.322, 31.333
-179.703, -185.996, 13.300, 31.366
-179.673, -186.438, 13.277, 31.399
-179.642, -186.879, 13.254, 31.432
-179.608, -187.319, 13.231, 31.465
-179.573, -187.758, 13.208, 31.498
-179.536, -188.196, 13.185, 31.531
-179.498, -188.633, 13.163, 31.564
-179.457, -189.069, 13.141, 31.597
-179.415, -189.505, 13.119, 31.630
-179.371, -189.939, 13.098, 31.663
-179.325, -190.373, 13.077, 31.696
-179.277, -190.805, 13.056, 31.729
-179.227, -191.237, 13.035, 31.762
-179.176, -191.668, 13.013, 31.795
-179.123, -192.098, 12.990, 31.828
-179.068, -192.527, 12.966, 31.861
-179.011, -192.954, 12.943, 31.894
-178.952, -193.381, 12.920, 31.927
-178.892, -193.807, 12.898, 31.960
-178.830, -194.232, 12.877, 31.993
-178.766, -194.656, 12.858, 32.026
-178.700, -195.079, 12.838, 32.059
-178.633, -195.501, 12.819, 32.092
-178.564, -195.922, 12.798, 32.125
-178.494, -196.342, 12.777, 32.158
-178.421, -196.761, 12.756, 32.191
-178.347, -197.179, 12.741, 32.224
-178.272, -197.597, 12.738, 32.257
-178.194, -198.015, 12.745, 32.290
-178.115, -198.433, 12.762, 32.323
-178.034, -198.851, 12.787, 32.356
-177.950, -199.270, 12.820, 32.389
-177.865, -199.690, 12.859, 32.422
-177.777, -200.111, 12.905, 32.455
-177.688, -200.534, 12.955, 32.488
-177.596, -200.957, 13.010, 32.521
-177.501, -201.382, 13.070, 32.554
-177.404, -201.809, 13.133, 32.587
-177.305, -202.238, 13.199, 32.620
-177.203, -202.668, 13.268, 32.653
-177.099, -203.100, 13.340, 32.686
-176.992, -203.533, 13.413, 32.719
-176.882, -203.969, 13.480, 32.752
-176.769, -204.406, 13.547, 32.785
-176.654, -204.844, 13.611, 32.818
-176.536, -205.284, 13.670, 32.851
-176.416, -205.724, 13.722, 32.884
-176.292, -206.166, 13.769, 32.917
-176.166, -206.608, 13.798, 32.950
-176.038, -207.050, 13.819, 32.983
-175.907, -207.492, 13.842, 33.016
-175.773, -207.934, 13.872, 33.049
-175.637, -208.376, 13.909, 33.082
-175.498, -208.819, 13.950, 33.115
-175.356, -209.263, 13.997, 33.148
-175.212, -209.708, 14.048, 33.181
-175.064, -210.154, 14.103, 33.214
-174.914, -210.601, 14.162, 33.247
-174.760, -211.049, 14.222, 33.280
-174.604, -211.498, 14.283, 33.313
-174.445, -211.949, 14.345, 33.346
-174.283, -212.400, 14.404, 33.379
-174.117, -212.852, 14.462, 33.412
-173.949, -213.305, 14.517, 33.445
-173.778, -213.760, 14.570, 33.478
-173.605, -214.214, 14.621, 33.511
-173.428, -214.670, 14.670, 33.544
-173.249, -215.126, 14.715, 33.577
-173.067, -215.582, 14.761, 33.610
-172.882, -216.039, 14.805, 33.643
-172.695, -216.497, 14.852, 33.676
-172.504, -216.955, 14.899, 33.709
-172.312, -217.414, 14.948, 33.742
-172.116, -217.873, 14.998, 33.775
-171.918, -218.334, 15.049, 33.808
-171.717, -218.795, 15.101, 33.841
-171.513, -219.256, 15.155, 33.874
-171.307, -219.719, 15.208, 33.907
-171.098, -220.182, 15.261, 33.940
-170.886, -220.646, 15.314, 33.973
-170.672, -221.111, 15.367, 34.006
-170.456, -221.576, 15.418, 34.039
-170.236, -222.042, 15.470, 34.072
-170.015, -222.509, 15.520, 34.105
-169.791, -222.977, 15.572, 34.138
-169.564, -223.445, 15.625, 34.171
-169.335, -223.915, 15.680, 34.204
-169.103, -224.385, 15.733, 34.237
-168.870, -224.855, 15.786, 34.270
-168.633, -225.327, 15.839, 34.303
-168.395, -225.800, 15.893, 34.336
-168.154, -226.273, 15.949, 34.369
-167.911, -226.747, 16.005, 34.402
-167.665, -227.222, 16.059, 34.435
-167.418, -227.698, 16.113, 34.468
-167.168, -228.175, 16.165, 34.501
-166.916, -228.653, 16.218, 34.534
-166.661, -229.131, 16.271, 34.567
-166.405, -229.611, 16.324, 34.600
-166.147, -230.091, 16.377, 34.633
-165.886, -230.572, 16.431, 34.666
-165.623, -231.055, 16.486, 34.699
-165.359, -231.538, 16.542, 34.732
-165.092, -232.022, 16.598, 34.765
-164.823, -232.507, 16.654, 34.798
-164.553, -232.994, 16.710, 34.831
-164.280, -233.481, 16.768, 34.864
-164.006, -233.969, 16.825, 34.897
-163.729, -234.459, 16.882, 34.930
-163.451, -234.949, 16.925, 34.963
-163.171, -235.440, 16.943, 34.996
-162.891, -235.930, 16.945, 35.029
-162.610, -236.419, 16.945, 35.062
-162.328, -236.908, 16.950, 35.095
-162.045, -237.397, 16.963, 35.128
-161.761, -237.886, 16.981, 35.161
-161.476, -238.376, 17.005, 35.194
-161.189, -238.866, 17.034, 35.227
-160.902, -239.356, 17.068, 35.260
-160.613, -239.847, 17.105, 35.293
-160.323, -240.340, 17.147, 35.326
-160.032, -240.833, 17.192, 35.359
-159.739, -241.327, 17.240, 35.392
-159.445, -241.823, 17.292, 35.425
-159.150, -242.320, 17.346, 35.458
-158.854, -242.818, 17.402, 35.491
-158.556, -243.318, 17.461, 35.524
-158.258, -243.819, 17.521, 35.557
-157.957, -244.322, 17.584, 35.590
-157.656, -244.827, 17.648, 35.623
-157.353, -245.334, 17.714, 35.656
-157.050, -245.842, 17.782, 35.689
-156.745, -246.353, 17.851, 35.722
-156.439, -246.865, 17.921, 35.755
-156.132, -247.380, 17.992, 35.788
-155.824, -247.897, 18.064, 35.821
-155.515, -248.416, 18.137, 35.854
-155.205, -248.938, 18.211, 35.887
-154.895, -249.462, 18.285, 35.920
-154.584, -249.988, 18.361, 35.953
-154.272, -250.517, 18.437, 35.986
-153.960, -251.049, 18.513, 36.019
-153.648, -251.584, 18.590, 36.052
-153.335, -252.121, 18.667, 36.085
-153.022, -252.661, 18.744, 36.118
-152.709, -253.205, 18.822, 36.151
-152.397, -253.751, 18.900, 36.184
-152.084, -254.300, 18.978, 36.217
-151.772, -254.853, 19.057, 36.250
-151.460, -255.408, 19.135, 36.283
-151.148, -255.967, 19.213, 36.316
-150.838, -256.529, 19.284, 36.349
-150.528, -257.094, 19.336, 36.382
-150.220, -257.661, 19.364, 36.415
-149.915, -258.229, 19.359, 36.448
-149.612, -258.797, 19.327, 36.481
-149.312, -259.365, 19.272, 36.514
-149.016, -259.932, 19.201, 36.547
-148.723, -260.498, 19.124, 36.580
-148.434, -261.063, 19.046, 36.613
-148.149, -261.627, 18.974, 36.646
-147.867, -262.190, 18.910, 36.679
-147.589, -262.753, 18.857, 36.712
-147.314, -263.317, 18.813, 36.745
-147.042, -263.881, 18.777, 36.778
-146.773, -264.445, 18.751, 36.811
-146.508, -265.010, 18.732, 36.844
-146.245, -265.576, 18.720, 36.877
-145.985, -266.143, 18.715, 36.910
-145.728, -266.712, 18.717, 36.943
-145.474, -267.282, 18.724, 36.976
-145.223, -267.854, 18.737, 37.009
-144.974, -268.428, 18.755, 37.042
-144.728, -269.003, 18.777, 37.075
-144.485, -269.581, 18.803, 37.108
-144.244, -270.160, 18.833, 37.141
-144.006, -270.742, 18.867, 37.174
-143.770, -271.327, 18.903, 37.207
-143.537, -271.914, 18.943, 37.240
-143.307, -272.503, 18.986, 37.273
-143.080, -273.095, 19.031, 37.306
-142.855, -273.690, 19.078, 37.339
-142.633, -274.287, 19.128, 37.372
-142.413, -274.887, 19.179, 37.405
-142.197, -275.490, 19.233, 37.438
-141.983, -276.096, 19.287, 37.471
-141.772, -276.705, 19.340, 37.504
-141.564, -277.316, 19.386, 37.537
-141.359, -277.930, 19.416, 37.570
-141.157, -278.545, 19.424, 37.603
-140.959, -279.161, 19.408, 37.636
-140.766, -279.776, 19.370, 37.669
-140.576, -280.391, 19.316, 37.702
-140.390, -281.005, 19.250, 37.735
-140.209, -281.618, 19.178, 37.768
-140.032, -282.230, 19.105, 37.801
-139.859, -282.840, 19.037, 37.834
-139.690, -283.449, 18.976, 37.867
-139.526, -284.058, 18.924, 37.900
-139.365, -284.667, 18.882, 37.933
-139.208, -285.275, 18.848, 37.966
-139.055, -285.883, 18.822, 37.999
-138.906, -286.492, 18.803, 38.032
-138.760, -287.101, 18.788, 38.065
-138.617, -287.711, 18.773, 38.098
-138.479, -288.321, 18.757, 38.131
-138.343, -288.931, 18.736, 38.164
-138.212, -289.540, 18.710, 38.197
-138.084, -290.150, 18.680, 38.230
-137.959, -290.759, 18.645, 38.263
-137.838, -291.367, 18.607, 38.296
-137.720, -291.975, 18.567, 38.329
-137.606, -292.582, 18.528, 38.362
-137.496, -293.188, 18.489, 38.395
-137.388, -293.794, 18.452, 38.428
-137.284, -294.399, 18.415, 38.461
-137.184, -295.004, 18.382, 38.494
-137.087, -295.608, 18.349, 38.527
-136.993, -296.211, 18.318, 38.560
-136.902, -296.814, 18.287, 38.593
-136.814, -297.417, 18.256, 38.626
-136.730, -298.018, 18.225, 38.659
-136.649, -298.620, 18.195, 38.692
-136.571, -299.220, 18.165, 38.725
-136.496, -299.820, 18.135, 38.758
-136.425, -300.420, 18.105, 38.791
-136.356, -301.018, 18.075, 38.824
-136.291, -301.616, 18.043, 38.857
-136.228, -302.214, 18.012, 38.890
-136.169, -302.810, 17.980, 38.923
-136.113, -303.406, 17.947, 38.956
-136.060, -304.001, 17.914, 38.989
-136.010, -304.595, 17.881, 39.022
-135.964, -305.188, 17.848, 39.055
-135.920, -305.781, 17.822, 39.088
-135.879, -306.373, 17.797, 39.121
-135.842, -306.964, 17.768, 39.154
-135.808, -307.555, 17.738, 39.187
-135.776, -308.144, 17.705, 39.220
-135.748, -308.733, 17.670, 39.253
-135.723, -309.320, 17.634, 39.286
-135.701, -309.906, 17.597, 39.319
-135.682, -310.492, 17.560, 39.352
-135.666, -311.076, 17.527, 39.385
-135.653, -311.659, 17.495, 39.418
-135.643, -312.241, 17.466, 39.451
-135.636, -312.822, 17.439, 39.484
-135.632, -313.403, 17.414, 39.517
-135.632, -313.983, 17.389, 39.550
-135.634, -314.562, 17.364, 39.583
-135.640, -315.140, 17.337, 39.616
-135.649, -315.717, 17.310, 39.649
-135.661, -316.293, 17.280, 39.682
-135.676, -316.868, 17.250, 39.715
-135.694, -317.442, 17.219, 39.748
-135.715, -318.014, 17.188, 39.781
-135.739, -318.586, 17.157, 39.814
-135.767, -319.156, 17.126, 39.847
-135.798, -319.725, 17.095, 39.880
-135.832, -320.293, 17.063, 39.913
-135.869, -320.860, 17.032, 39.946
-135.909, -321.425, 17.001, 39.979
-135.953, -321.989, 16.971, 40.012
-136.000, -322.552, 16.944, 40.045
-136.050, -323.114, 16.917, 40.078
-136.103, -323.675, 16.892, 40.111
-136.160, -324.234, 16.866, 40.144
-136.220, -324.792, 16.841, 40.177
-136.284, -325.349, 16.813, 40.210
-136.351, -325.905, 16.786, 40.243
-136.421, -326.459, 16.757, 40.276
-136.495, -327.012, 16.729, 40.309
-136.572, -327.563, 16.700, 40.342
-136.652, -328.113, 16.672, 40.375
-136.736, -328.662, 16.644, 40.408
-136.824, -329.209, 16.621, 40.441
-136.915, -329.755, 16.598, 40.474
-137.009, -330.299, 16.570, 40.507
-137.108, -330.842, 16.541, 40.540
-137.209, -331.383, 16.510, 40.573
-137.315, -331.922, 16.478, 40.606
-137.424, -332.459, 16.446, 40.639
-137.536, -332.995, 16.417, 40.672
-137.652, -333.528, 16.387, 40.705
-137.772, -334.061, 16.365, 40.738
-137.896, -334.591, 16.343, 40.771
-138.023, -335.120, 16.317, 40.804
-138.155, -335.647, 16.290, 40.837
-138.290, -336.172, 16.261, 40.870
-138.428, -336.695, 16.232, 40.903
-138.570, -337.216, 16.202, 40.936
-138.716, -337.735, 16.173, 40.969
-138.865, -338.252, 16.144, 41.002
-139.017, -338.767, 16.122, 41.035
-139.173, -339.281, 16.100, 41.068
-139.332, -339.793, 16.076, 41.101
-139.495, -340.302, 16.050, 41.134
-139.660, -340.810, 16.022, 41.167
-139.829, -341.316, 15.993, 41.200
-140.000, -341.820, 15.963, 41.233
-140.174, -342.322, 15.941, 41.266
-140.351, -342.822, 15.926, 41.299
-140.531, -343.321, 15.908, 41.332
-140.713, -343.819, 15.884, 41.365
-140.898, -344.314, 15.856, 41.398
-141.085, -344.807, 15.830, 41.431
-141.274, -345.299, 15.805, 41.464
-141.466, -345.789, 15.775, 41.497
-141.659, -346.277, 15.743, 41.530
-141.854, -346.763, 15.708, 41.563
-142.051, -347.247, 15.674, 41.596
-142.250, -347.729, 15.640, 41.629
-142.451, -348.209, 15.609, 41.662
-142.653, -348.688, 15.579, 41.695
-142.857, -349.165, 15.557, 41.728
-143.062, -349.640, 15.536, 41.761
-143.269, -350.114, 15.512, 41.794
-143.478, -350.587, 15.488, 41.827
-143.688, -351.058, 15.467, 41.860
-143.899, -351.528, 15.454, 41.893
-144.112, -351.996, 15.451, 41.926
-144.328, -352.465, 15.457, 41.959
-144.544, -352.933, 15.470, 41.992
-144.763, -353.400, 15.490, 42.025
-144.984, -353.868, 15.516, 42.058
-145.207, -354.336, 15.547, 42.091
-145.432, -354.804, 15.584, 42.124
-145.659, -355.273, 15.626, 42.157
-145.889, -355.742, 15.671, 42.190
-146.120, -356.212, 15.721, 42.223
-146.354, -356.683, 15.774, 42.256
-146.590, -357.155, 15.830, 42.289
-146.828, -357.628, 15.889, 42.322
-147.069, -358.102, 15.950, 42.355
-147.312, -358.577, 16.014, 42.388
-147.557, -359.053, 16.078, 42.421
-147.804, -359.531, 16.143, 42.454
-148.053, -360.010, 16.207, 42.487
-148.305, -360.490, 16.267, 42.520
-148.558, -360.971, 16.326, 42.553
-148.813, -361.453, 16.378, 42.586
-149.071, -361.936, 16.428, 42.619
-149.330, -362.420, 16.482, 42.652
-149.590, -362.905, 16.537, 42.685
-149.853, -363.392, 16.592, 42.718
-150.117, -363.879, 16.649, 42.751
-150.383, -364.368, 16.709, 42.784
-150.650, -364.858, 16.769, 42.817
-150.920, -365.350, 16.832, 42.850
-151.191, -365.843, 16.894, 42.883
-151.463, -366.338, 16.957, 42.916
-151.737, -366.834, 17.022, 42.949
-152.013, -367.332, 17.086, 42.982
-152.290, -367.831, 17.140, 43.015
-152.568, -368.332, 17.189, 43.048
-152.848, -368.833, 17.240, 43.081
-153.129, -369.336, 17.291, 43.114
-153.411, -369.840, 17.344, 43.147
-153.694, -370.346, 17.400, 43.180
-153.978, -370.853, 17.458, 43.213
-154.264, -371.362, 17.519, 43.246
-154.550, -371.873, 17.581, 43.279
-154.838, -372.385, 17.643, 43.312
-155.127, -372.899, 17.707, 43.345
-155.418, -373.415, 17.772, 43.378
-155.709, -373.933, 17.837, 43.411
-156.002, -374.452, 17.902, 43.444
-156.295, -374.974, 17.968, 43.477
-156.590, -375.497, 18.029, 43.510
-156.885, -376.022, 18.092, 43.543
-157.182, -376.549, 18.155, 43.576
-157.479, -377.078, 18.218, 43.609
-157.777, -377.609, 18.283, 43.642
-158.076, -378.142, 18.349, 43.675
-158.376, -378.677, 18.416, 43.708
-158.677, -379.214, 18.483, 43.741
-158.979, -379.753, 18.546, 43.774
-159.282, -380.294, 18.607, 43.807
-159.585, -380.837, 18.670, 43.840
-159.889, -381.382, 18.733, 43.873
-160.193, -381.929, 18.795, 43.906
-160.499, -382.478, 18.858, 43.939
-160.804, -383.029, 18.920, 43.972
-161.111, -383.581, 18.971, 44.005
-161.417, -384.136, 19.018, 44.038
-161.724, -384.692, 19.066, 44.071
-162.031, -385.250, 19.117, 44.104
-162.338, -385.809, 19.170, 44.137
-162.646, -386.371, 19.224, 44.170
-162.954, -386.934, 19.281, 44.203
-163.262, -387.500, 19.339, 44.236
-163.571, -388.067, 19.399, 44.269
-163.880, -388.637, 19.460, 44.302
-164.190, -389.209, 19.522, 44.335
-164.499, -389.783, 19.585, 44.368
-164.809, -390.360, 19.650, 44.401
-165.119, -390.939, 19.716, 44.434
-165.430, -391.520, 19.782, 44.467
-165.740, -392.103, 19.850, 44.500
-166.051, -392.689, 19.918, 44.533
-166.363, -393.278, 19.987, 44.566
-166.674, -393.869, 20.056, 44.599
-166.985, -394.463, 20.126, 44.632
-167.297, -395.059, 20.197, 44.665
-167.609, -395.658, 20.268, 44.698
-167.921, -396.259, 20.340, 44.731
-168.233, -396.863, 20.412, 44.764
-168.545, -397.470, 20.485, 44.797
-168.857, -398.079, 20.557, 44.830
-169.169, -398.692, 20.629, 44.863
-169.480, -399.307, 20.702, 44.896
-169.792, -399.924, 20.775, 44.929
-170.104, -400.545, 20.848, 44.962
-170.415, -401.168, 20.922, 44.995
-170.726, -401.794, 20.996, 45.028
-171.037, -402.424, 21.069, 45.061
-171.348, -403.056, 21.143, 45.094
-171.659, -403.690, 21.216, 45.127
-171.968, -404.328, 21.273, 45.160
-172.277, -404.967, 21.302, 45.193
-172.584, -405.607, 21.307, 45.226
-172.890, -406.247, 21.291, 45.259
-173.193, -406.887, 21.261, 45.292
-173.494, -407.526, 21.225, 45.325
-173.793, -408.166, 21.190, 45.358
-174.090, -408.805, 21.160, 45.391
-174.385, -409.444, 21.127, 45.424
-174.678, -410.083, 21.096, 45.457
-174.968, -410.723, 21.071, 45.490
-175.257, -411.362, 21.038, 45.523
-175.543, -412.001, 21.004, 45.556
-175.826, -412.639, 20.962, 45.589
-176.107, -413.277, 20.911, 45.622
-176.386, -413.914, 20.855, 45.655
-176.661, -414.550, 20.797, 45.688
-176.934, -415.186, 20.741, 45.721
-177.204, -415.820, 20.687, 45.754
-177.471, -416.454, 20.640, 45.787
-177.735, -417.088, 20.600, 45.820
-177.997, -417.722, 20.563, 45.853
-178.255, -418.356, 20.530, 45.886
-178.511, -418.989, 20.498, 45.919
-178.764, -419.623, 20.468, 45.952
-179.015, -420.257, 20.437, 45.985
-179.262, -420.891, 20.406, 46.018
-179.507, -421.524, 20.373, 46.051
-179.748, -422.158, 20.346, 46.084
-179.987, -422.792, 20.323, 46.117
-180.223, -423.427, 20.296, 46.150
